pdate,name,weekday,volumn,open,high,low,close,adjclose
2006/6/7,^TWII,3,2512200,6691.5,6699.540039,6612.740234,6612.716191,6612.716191
2006/6/8,^TWII,4,3904600,6562.100098,6564.100098,6331.810059,6331.787037,6331.787037
2006/6/9,^TWII,5,3532400,6389.97998,6451.169922,6268.919922,6444.606451,6444.606451
2006/6/12,^TWII,1,2227200,6384.319824,6443.209961,6339.240234,6442.876477,6442.876477
2006/6/13,^TWII,2,2461200,6349.089844,6401.549805,6328.379883,6337.18692,6337.18692
2006/6/14,^TWII,3,3233600,6343.660156,6494.919922,6340.279785,6468.986245,6468.986245
2006/6/15,^TWII,4,3046800,6531.810059,6535.129883,6418.77002,6426.366771,6426.366771
2006/6/16,^TWII,5,3917800,6589.700195,6629.330078,6550.129883,6575.746111,6575.746111
2006/6/19,^TWII,1,3014800,6576.549805,6603.97998,6541.330078,6583.016104,6583.016104
2006/6/20,^TWII,2,3614000,6536.109863,6552.169922,6324.689941,6363.526668,6363.526668
2006/6/21,^TWII,3,2992200,6354.430176,6399.220215,6290.629883,6299.566939,6299.566939
2006/6/22,^TWII,4,2961800,6427.709961,6487.910156,6397.129883,6485.126323,6485.126323
2006/6/23,^TWII,5,2878200,6432.459961,6462.910156,6362.22998,6452.286599,6452.286599
2006/6/26,^TWII,1,2616600,6464.399902,6548.939941,6448.509766,6523.656456,6523.656456
2006/6/27,^TWII,2,3366800,6520.77002,6622.810059,6513.029785,6572.36624,6572.36624
2006/6/28,^TWII,3,2825600,6500.379883,6540.930176,6481.649902,6540.906394,6540.906394
2006/6/29,^TWII,4,3457800,6578.580078,6623.390137,6574.399902,6607.366113,6607.366113
2006/6/30,^TWII,5,3862400,6731.069824,6731.069824,6682.379883,6704.38578,6704.38578
2006/7/3,^TWII,1,2609800,6727.22998,6735.339844,6705.25,6718.475572,6718.475572
2006/7/4,^TWII,2,3220000,6748.470215,6789.549805,6722.390137,6734.48528,6734.48528
2006/7/5,^TWII,3,3062600,6709.209961,6741.52002,6651.549805,6659.935746,6659.935746
2006/7/6,^TWII,4,2611600,6630.040039,6659.069824,6608.490234,6659.045613,6659.045613
2006/7/7,^TWII,5,2908400,6651.02002,6671.740234,6628.459961,6660.585646,6660.585646
2006/7/10,^TWII,1,2465400,6609.859863,6694.75,6588.549805,6682.435664,6682.435664
2006/7/11,^TWII,2,2405800,6672.319824,6702.640137,6639.129883,6639.105744,6639.105744
2006/7/12,^TWII,3,3078200,6681.899902,6725.419922,6612.339844,6634.065723,6634.065723
2006/7/14,^TWII,5,2973000,6472.290039,6489.649902,6413.919922,6428.006414,6428.006414
2006/7/17,^TWII,1,2806600,6402.77002,6416.410156,6232.490234,6257.777052,6257.777052
2006/7/18,^TWII,2,2340800,6257.450195,6293.120117,6244.149902,6285.287206,6285.287206
2006/7/19,^TWII,3,2397000,6317.580078,6359.819824,6277.240234,6277.217411,6277.217411
2006/7/20,^TWII,4,2962800,6423.609863,6446.290039,6393.890137,6443.716806,6443.716806
2006/7/21,^TWII,5,2504000,6396.700195,6423.52002,6373.589844,6419.986423,6419.986423
2006/7/24,^TWII,1,2160400,6316.830078,6363.680176,6308.720215,6359.60676,6359.60676
2006/7/25,^TWII,2,2636800,6433.319824,6435.830078,6390.990234,6390.966997,6390.966997
2006/7/26,^TWII,3,2422600,6389.490234,6406.660156,6360.109863,6376.366953,6376.366953
2006/7/27,^TWII,4,2664800,6379.399902,6461.919922,6373.109863,6459.226515,6459.226515
2006/7/28,^TWII,5,2875600,6450.040039,6490.359863,6448.370117,6480.046263,6480.046263
2006/7/31,^TWII,1,2743000,6528.22998,6531.109863,6428.259766,6454.55661,6454.55661
2006/8/1,^TWII,2,2440000,6464.589844,6478.339844,6435.930176,6441.436541,6441.436541
2006/8/2,^TWII,3,2553000,6426.22998,6488.680176,6421.779785,6471.396393,6471.396393
2006/8/3,^TWII,4,2971800,6496.009766,6514.899902,6460.029785,6462.296328,6462.296328
2006/8/4,^TWII,5,2714200,6483.069824,6491.669922,6421.549805,6442.586439,6442.586439
2006/8/7,^TWII,1,2215200,6425.990234,6450.060059,6405.089844,6416.586533,6416.586533
2006/8/8,^TWII,2,2314800,6442.680176,6502.140137,6441.160156,6502.116496,6502.116496
2006/8/9,^TWII,3,2914200,6493.890137,6574.490234,6488.589844,6573.196315,6573.196315
2006/8/10,^TWII,4,3393200,6555.279785,6606.279785,6555.279785,6578.585944,6578.585944
2006/8/11,^TWII,5,3074800,6612.47998,6617.22998,6559.27002,6571.076206,6571.076206
2006/8/14,^TWII,1,2632200,6588.470215,6634.72998,6587.359863,6611.875862,6611.875862
2006/8/15,^TWII,2,2668600,6628.5,6628.5,6595.350098,6615.105831,6615.105831
2006/8/16,^TWII,3,3827600,6686.22998,6699.830078,6663.069824,6696.605535,6696.605535
2006/8/17,^TWII,4,3923000,6752.990234,6761.790039,6722.580078,6733.435479,6733.435479
2006/8/18,^TWII,5,2895800,6761.399902,6761.399902,6719.75,6721.055641,6721.055641
2006/8/21,^TWII,1,3356200,6715.720215,6715.720215,6498.180176,6505.896267,6505.896267
2006/8/22,^TWII,2,2441800,6524.720215,6590.200195,6517.279785,6590.176234,6590.176234
2006/8/23,^TWII,3,2765800,6584.660156,6587.459961,6454.709961,6556.30624,6556.30624
2006/8/24,^TWII,4,2255800,6540.029785,6570.620117,6525.359863,6550.616319,6550.616319
2006/8/25,^TWII,5,2193400,6594.819824,6600.939941,6526.220215,6526.196486,6526.196486
2006/8/28,^TWII,1,2308600,6515.080078,6515.080078,6422.379883,6444.736333,6444.736333
2006/8/29,^TWII,2,2170800,6485.97998,6500.890137,6460.669922,6479.886596,6479.886596
2006/8/30,^TWII,3,2964000,6523.680176,6602.810059,6523.680176,6587.096167,6587.096167
2006/8/31,^TWII,4,2909800,6647.669922,6667.620117,6611.77002,6611.74598,6611.74598
2006/9/1,^TWII,5,2553800,6631.830078,6658.129883,6625.22998,6651.435777,6651.435777
2006/9/4,^TWII,1,3043600,6706.509766,6761.649902,6706.509766,6750.75524,6750.75524
2006/9/5,^TWII,2,2724000,6764.950195,6766.810059,6725.580078,6734.705494,6734.705494
2006/9/6,^TWII,3,2688400,6712.799805,6747.97998,6661.560059,6688.375584,6688.375584
2006/9/7,^TWII,4,2200600,6638.790039,6689.200195,6630.25,6685.205674,6685.205674
2006/9/8,^TWII,5,2326000,6664.109863,6718.830078,6654.77002,6693.085528,6693.085528
2006/9/11,^TWII,1,2738200,6714.359863,6802.839844,6674.549805,6693.855545,6693.855545
2006/9/12,^TWII,2,2422000,6698.379883,6698.379883,6620.709961,6625.70589,6625.70589
2006/9/13,^TWII,3,2316600,6687.709961,6690.290039,6631.970215,6664.845884,6664.845884
2006/9/14,^TWII,4,2937200,6687.569824,6691.509766,6550.029785,6598.846124,6598.846124
2006/9/15,^TWII,5,2236400,6585.029785,6681.089844,6575.870117,6681.065552,6681.065552
2006/9/18,^TWII,1,3550400,6784.77002,6886.299805,6775.120117,6882.454957,6882.454957
2006/9/19,^TWII,2,3209400,6897.589844,6915.080078,6858.850098,6881.845096,6881.845096
2006/9/20,^TWII,3,2720000,6850.399902,6890.629883,6839.689941,6877.745013,6877.745013
2006/9/21,^TWII,4,3393400,6924.370117,6938.930176,6862.279785,6889.865086,6889.865086
2006/9/22,^TWII,5,2570800,6872.259766,6890.899902,6854.02002,6885.575062,6885.575062
2006/9/25,^TWII,1,2829800,6879.680176,6921.359863,6844.330078,6911.184833,6911.184833
2006/9/26,^TWII,2,2707200,6945.040039,6958.790039,6899.370117,6901.724906,6901.724906
2006/9/27,^TWII,3,3394200,6957.080078,6961.709961,6922.990234,6946.244764,6946.244764
2006/9/28,^TWII,4,3316200,6955.600098,6961.919922,6858.029785,6885.095084,6885.095084
2006/9/29,^TWII,5,2687800,6887.390137,6903.720215,6860.52002,6883.024779,6883.024779
2006/10/2,^TWII,1,3468400,6907.430176,6961.779785,6907.430176,6960.924886,6960.924886
2006/10/3,^TWII,2,3152200,6942.069824,6976.620117,6935.799805,6956.854588,6956.854588
2006/10/4,^TWII,3,3203200,6967.77002,6980.669922,6874.97998,6874.954984,6874.954984
2006/10/5,^TWII,4,4027200,6955.740234,7004.419922,6926.72998,6997.214793,6997.214793
2006/10/11,^TWII,3,3780000,6984.450195,7022.490234,6984.450195,7006.644446,7006.644446
2006/10/12,^TWII,4,3700800,7032.759766,7039.930176,6983.459961,6984.554683,6984.554683
2006/10/13,^TWII,5,4188000,7060.189941,7096.509766,7046.649902,7068.774103,7068.774103
2006/10/16,^TWII,1,4736800,7102.970215,7159.850098,7099.109863,7151.39392,7151.39392
2006/10/17,^TWII,2,3628600,7133.850098,7133.850098,7070.299805,7075.104158,7075.104158
2006/10/18,^TWII,3,3244000,7021.959961,7035.450195,6980.069824,7017.574582,7017.574582
2006/10/19,^TWII,4,3080000,7000.680176,7045.990234,6986.850098,6995.804642,6995.804642
2006/10/20,^TWII,5,3082000,7029.649902,7048.089844,7021.339844,7039.344523,7039.344523
2006/10/23,^TWII,1,3158600,7041.700195,7043.47998,7008.129883,7040.234168,7040.234168
2006/10/24,^TWII,2,3704800,7075.810059,7120.240234,7070.169922,7097.394116,7097.394116
2006/10/25,^TWII,3,3388400,7099.939941,7110.930176,7059.890137,7059.864468,7059.864468
2006/10/26,^TWII,4,3492600,7083.149902,7119.549805,7080.839844,7080.814099,7080.814099
2006/10/27,^TWII,5,3355400,7112.540039,7132.290039,7082.680176,7086.714468,7086.714468
2006/10/30,^TWII,1,2819400,7050.049805,7050.049805,6995.100098,6995.174762,6995.174762
2006/11/1,^TWII,3,3055200,7036.069824,7058.689941,7013.990234,7013.964732,7013.964732
2006/11/2,^TWII,4,3360600,7008.419922,7089.700195,7005.129883,7078.074363,7078.074363
2006/11/3,^TWII,5,4542400,7079.709961,7186.97998,7079.709961,7161.583825,7161.583825
2006/11/6,^TWII,1,3831400,7036.890137,7160.660156,7036.890137,7120.414052,7120.414052
2006/11/7,^TWII,2,4562600,7198.899902,7219.060059,7180.75,7184.62378,7184.62378
2006/11/8,^TWII,3,4177600,7200.77002,7207.330078,7176.660156,7178.313744,7178.313744
2006/11/9,^TWII,4,5517600,7209.899902,7242.450195,7146.720215,7151.103882,7151.103882
2006/11/10,^TWII,5,3426600,7159.799805,7176.060059,7130.569824,7174.174111,7174.174111
2006/11/13,^TWII,1,3744600,7182.779785,7191.089844,7136.060059,7136.034113,7136.034113
2006/11/14,^TWII,2,4906000,7185.660156,7216.640137,7168.850098,7204.013846,7204.013846
2006/11/15,^TWII,3,4926600,7254.470215,7269.009766,7229.02002,7236.823785,7236.823785
2006/11/16,^TWII,4,4700000,7272.5,7290.25,7240.25,7257.453593,7257.453593
2006/11/17,^TWII,5,4341200,7282.379883,7287.910156,7251.649902,7259.513644,7259.513644
2006/11/20,^TWII,1,4126200,7266.399902,7270.279785,7228.970215,7261.453579,7261.453579
2006/11/21,^TWII,2,4161600,7258.629883,7320.060059,7245.419922,7309.663364,7309.663364
2006/11/22,^TWII,3,4604400,7330.009766,7350.629883,7314.359863,7348.7433,7348.7433
2006/11/23,^TWII,4,5207800,7371.299805,7430.899902,7368.009766,7384.663092,7384.663092
2006/11/24,^TWII,5,4488200,7394.75,7427.359863,7366.080078,7427.332858,7427.332858
2006/11/27,^TWII,1,5589200,7494.589844,7506.069824,7463.879883,7498.12264,7498.12264
2006/11/28,^TWII,2,5025800,7447.669922,7483.430176,7444.939941,7444.912872,7444.912872
2006/11/29,^TWII,3,5273000,7476.540039,7513.509766,7431.870117,7474.162766,7474.162766
2006/11/30,^TWII,4,5726800,7527.470215,7567.720215,7500.240234,7567.692699,7567.692699
2006/12/1,^TWII,5,6260800,7587.509766,7621.810059,7557.620117,7613.542142,7613.542142
2006/12/4,^TWII,1,6067800,7622.089844,7659.839844,7590.919922,7646.981962,7646.981962
2006/12/5,^TWII,2,6159200,7700.149902,7703.25,7575.140137,7609.872234,7609.872234
2006/12/6,^TWII,3,4674400,7634.790039,7697.240234,7620.97998,7693.302106,7693.302106
2006/12/7,^TWII,4,5082000,7697.120117,7716.850098,7669.220215,7686.492072,7686.492072
2006/12/8,^TWII,5,4391200,7658.040039,7658.040039,7601.299805,7636.27204,7636.27204
2006/12/11,^TWII,1,4119800,7635.689941,7635.720215,7582.620117,7612.09244,7612.09244
2006/12/12,^TWII,2,5038400,7604.75,7604.75,7441.009766,7458.53294,7458.53294
2006/12/13,^TWII,3,4593600,7480.040039,7494.490234,7369.089844,7450.272716,7450.272716
2006/12/14,^TWII,4,3802600,7456.310059,7492.299805,7428.379883,7480.382958,7480.382958
2006/12/15,^TWII,5,4302600,7546.810059,7568.02002,7531.47998,7538.792414,7538.792414
2006/12/18,^TWII,1,4289400,7568.819824,7648.060059,7561.879883,7624.592395,7624.592395
2006/12/19,^TWII,2,4629400,7624.75,7648.759766,7598.879883,7598.852254,7598.852254
2006/12/20,^TWII,3,4862200,7627.939941,7661.939941,7614.709961,7648.322289,7648.322289
2006/12/21,^TWII,4,4726600,7655.640137,7685.879883,7614.450195,7620.912233,7620.912233
2006/12/22,^TWII,5,3634800,7636.72998,7660.330078,7621.47998,7652.442391,7652.442391
2006/12/25,^TWII,1,3786800,7658.049805,7667.439941,7635.160156,7646.782256,7646.782256
2006/12/26,^TWII,2,5094600,7668.919922,7749.459961,7668.919922,7727.561747,7727.561747
2006/12/27,^TWII,3,5135000,7761.089844,7790.310059,7733.180176,7733.152059,7733.152059
2006/12/28,^TWII,4,4540000,7777.859863,7782.419922,7720.290039,7732.90206,7732.90206
2006/12/29,^TWII,5,4915000,7747.620117,7823.720215,7747.620117,7823.691769,7823.691769
2007/1/2,^TWII,2,5710600,7871.410156,7937.259766,7843.600098,7920.771006,7920.771006
2007/1/3,^TWII,3,5951400,7954.959961,7999.419922,7917.299805,7917.271018,7917.271018
2007/1/4,^TWII,4,5717400,7929.890137,7955.899902,7901.240234,7934.480917,7934.480917
2007/1/5,^TWII,5,5181400,7940.200195,7942.22998,7821.709961,7835.541335,7835.541335
2007/1/8,^TWII,1,4292400,7778.569824,7797.569824,7736.109863,7736.681831,7736.681831
2007/1/9,^TWII,2,4516000,7778.379883,7827.930176,7778.379883,7789.981442,7789.981442
2007/1/10,^TWII,3,5153200,7737.25,7748.790039,7682.819824,7698.492029,7698.492029
2007/1/11,^TWII,4,5735400,7724.100098,7748.959961,7599.549805,7618.522105,7618.522105
2007/1/12,^TWII,5,4478600,7713.629883,7769.310059,7704.390137,7761.68174,7761.68174
2007/1/15,^TWII,1,3817600,7809.910156,7814.850098,7741.490234,7783.4717,7783.4717
2007/1/16,^TWII,2,3743600,7792.77002,7831.200195,7780.649902,7792.051747,7792.051747
2007/1/17,^TWII,3,4016600,7757.799805,7841.259766,7747.580078,7833.951497,7833.951497
2007/1/18,^TWII,4,4237200,7852.259766,7896.950195,7830.22998,7895.15147,7895.15147
2007/1/19,^TWII,5,4385000,7859.470215,7892.609863,7840.080078,7840.051573,7840.051573
2007/1/22,^TWII,1,4297000,7866.169922,7871.009766,7784.209961,7842.441701,7842.441701
2007/1/23,^TWII,2,3795400,7837.439941,7869.549805,7818.580078,7852.331313,7852.331313
2007/1/24,^TWII,3,4488800,7943.240234,7949.47998,7916.390137,7935.511186,7935.511186
2007/1/25,^TWII,4,4337000,7982.640137,7990.549805,7917.649902,7923.74121,7923.74121
2007/1/26,^TWII,5,3465200,7825.75,7883.5,7793.910156,7821.291387,7821.291387
2007/1/29,^TWII,1,3143600,7831.569824,7838.919922,7746.370117,7751.761854,7751.761854
2007/1/30,^TWII,2,3010000,7763.529785,7778.240234,7725.410156,7739.882015,7739.882015
2007/1/31,^TWII,3,3180000,7759.790039,7778.689941,7637.540039,7699.612142,7699.612142
2007/2/1,^TWII,4,2706600,7751.299805,7757.629883,7679.779785,7701.512037,7701.512037
2007/2/2,^TWII,5,3134800,7754.160156,7801.629883,7751.529785,7777.001509,7777.001509
2007/2/5,^TWII,1,2786200,7786.77002,7823.939941,7772.049805,7783.091819,7783.091819
2007/2/6,^TWII,2,3497800,7816.299805,7875.75,7802.939941,7875.721365,7875.721365
2007/2/7,^TWII,3,3214400,7894.77002,7894.77002,7850.060059,7850.031517,7850.031517
2007/2/8,^TWII,4,2895200,7875.52002,7884.72998,7790.629883,7842.191701,7842.191701
2007/2/9,^TWII,5,3363400,7847.180176,7884.549805,7822.529785,7859.501209,7859.501209
2007/2/12,^TWII,1,2787000,7826.459961,7826.459961,7764.509766,7776.331589,7776.331589
2007/2/13,^TWII,2,2776200,7782.069824,7800.870117,7725.810059,7736.801948,7736.801948
2007/2/14,^TWII,3,3006200,7800.97998,7812.180176,7764.310059,7809.421801,7809.421801
2007/2/26,^TWII,1,4170000,7939.399902,7950.200195,7899.549805,7900.171471,7900.171471
2007/2/27,^TWII,2,3971200,7908.790039,7939.5,7881.919922,7901.93123,7901.93123
2007/3/1,^TWII,4,4230600,7707.629883,7761.399902,7663.169922,7678.642003,7678.642003
2007/3/2,^TWII,5,3742200,7653.350098,7695.149902,7625.990234,7670.74213,7670.74213
2007/3/5,^TWII,1,4410800,7565.950195,7565.950195,7306.069824,7344.533355,7344.533355
2007/3/6,^TWII,2,3320600,7379.080078,7452.839844,7349.97998,7451.032967,7451.032967
2007/3/7,^TWII,3,3883200,7516.209961,7519.459961,7449.669922,7480.862937,7480.862937
2007/3/8,^TWII,4,3586200,7517.77002,7573.870117,7510.439941,7573.842579,7573.842579
2007/3/9,^TWII,5,3310400,7615.810059,7619.350098,7550.830078,7568.172678,7568.172678
2007/3/12,^TWII,1,3009600,7611.149902,7640.140137,7590.819824,7629.122164,7629.122164
2007/3/13,^TWII,2,3403200,7664.700195,7694.589844,7661.759766,7683.972062,7683.972062
2007/3/14,^TWII,3,3609400,7552.72998,7575.52002,7526.47998,7570.242495,7570.242495
2007/3/15,^TWII,4,4206400,7631.669922,7708.97998,7631.669922,7695.931979,7695.931979
2007/3/16,^TWII,5,4291000,7707.149902,7743.370117,7676.390137,7719.771736,7719.771736
2007/3/19,^TWII,1,3562800,7739.560059,7759.660156,7713.779785,7737.431828,7737.431828
2007/3/20,^TWII,2,3932400,7784.27002,7798.27002,7736.200195,7736.172067,7736.172067
2007/3/21,^TWII,3,3279800,7780.299805,7784.189941,7746.350098,7757.001582,7757.001582
2007/3/22,^TWII,4,3989400,7843.640137,7856.990234,7822.629883,7823.641476,7823.641476
2007/3/23,^TWII,5,3837000,7834.620117,7879.089844,7806.890137,7859.291249,7859.291249
2007/3/26,^TWII,1,3623800,7878.589844,7887.330078,7853.149902,7877.791181,7877.791181
2007/3/27,^TWII,2,4038400,7876.759766,7928.029785,7839.220215,7845.141398,7845.141398
2007/3/28,^TWII,3,3720800,7832.620117,7841.399902,7769.299805,7788.11182,7788.11182
2007/3/29,^TWII,4,4128600,7765.069824,7863.629883,7764.049805,7848.301543,7848.301543
2007/3/30,^TWII,5,4225600,7877.75,7888.819824,7839.910156,7884.381489,7884.381489
2007/4/2,^TWII,1,4390000,7888.169922,7931.990234,7866.589844,7884.961565,7884.961565
2007/4/3,^TWII,2,4498600,7894.870117,7932.910156,7879.879883,7932.881313,7932.881313
2007/4/4,^TWII,3,4993200,7989.649902,8021.589844,7970.459961,8004.580759,8004.580759
2007/4/9,^TWII,1,4772200,8048.339844,8066.77002,8026.330078,8056.530766,8056.530766
2007/4/10,^TWII,2,4616600,8064.540039,8064.540039,8002.490234,8048.360874,8048.360874
2007/4/11,^TWII,3,4297800,8073.669922,8105.819824,8055.669922,8084.420801,8084.420801
2007/4/12,^TWII,4,4192200,8043.779785,8090.939941,8039.129883,8075.170835,8075.170835
2007/4/13,^TWII,5,4552400,8100.080078,8108.5,7999.689941,8002.270709,8002.270709
2007/4/16,^TWII,1,4500200,8088.830078,8096.839844,8030.5,8043.510794,8043.510794
2007/4/17,^TWII,2,5567400,8100.609863,8100.609863,7952.180176,7959.2611,7959.2611
2007/4/18,^TWII,3,3931400,7981.359863,8003.310059,7946.350098,8003.280959,8003.280959
2007/4/20,^TWII,5,3683600,7915.910156,7945.700195,7912.490234,7942.641043,7942.641043
2007/4/23,^TWII,1,4000600,8009.549805,8062.700195,8006.419922,8010.430836,8010.430836
2007/4/24,^TWII,2,4030600,8011.810059,8051.669922,7998.220215,8044.980515,8044.980515
2007/4/25,^TWII,3,3929400,8035.740234,8041.27002,7984.649902,7984.620871,7984.620871
2007/4/26,^TWII,4,3566400,8046.720215,8052.549805,8000.040039,8000.010952,8000.010952
2007/4/27,^TWII,5,3479200,8019.490234,8026.509766,7949.419922,7949.391019,7949.391019
2007/4/30,^TWII,1,3466400,7956.029785,7956.029785,7843.049805,7875.391288,7875.391288
2007/5/2,^TWII,3,3193200,7900.759766,7951.689941,7890.540039,7903.011305,7903.011305
2007/5/3,^TWII,4,4287600,7954.160156,7965.930176,7861.430176,7926.631336,7926.631336
2007/5/4,^TWII,5,3767600,7990.970215,8066.060059,7990.970215,8066.030731,8066.030731
2007/5/7,^TWII,1,3750000,8122.200195,8132.799805,8095.040039,8115.240513,8115.240513
2007/5/8,^TWII,2,2965800,8111.509766,8113.310059,8083.180176,8095.810408,8095.810408
2007/5/9,^TWII,3,2886200,8092.100098,8093.509766,8043.459961,8052.670917,8052.670917
2007/5/10,^TWII,4,3357000,8094.720215,8105.089844,8071.5,8096.830424,8096.830424
2007/5/11,^TWII,5,2934200,8026.359863,8049.5,8018.640137,8031.510837,8031.510837
2007/5/14,^TWII,1,2857600,8072.149902,8072.149902,8013.830078,8030.53086,8030.53086
2007/5/15,^TWII,2,2612000,8022.580078,8041.549805,7968.919922,7975.000789,7975.000789
2007/5/16,^TWII,3,2492000,7988.970215,8014.879883,7978.25,7988.540779,7988.540779
2007/5/17,^TWII,4,3142400,8029.600098,8080.629883,8029.600098,8037.930736,8037.930736
2007/5/18,^TWII,5,2836000,8066.009766,8075.209961,8013.890137,8034.110926,8034.110926
2007/5/21,^TWII,1,3614200,8067.22998,8159.259766,8043.899902,8141.560242,8141.560242
2007/5/22,^TWII,2,4077400,8158.990234,8205.889648,8158.290039,8188.60011,8188.60011
2007/5/23,^TWII,3,3983000,8232.530273,8256.25,8214.580078,8221.760146,8221.760146
2007/5/24,^TWII,4,3395800,8231.650391,8249.480469,8207.959961,8216.380282,8216.380282
2007/5/25,^TWII,5,3235600,8170.580078,8170.580078,8130.169922,8159.940546,8159.940546
2007/5/28,^TWII,1,2887600,8194.830078,8201.650391,8154.220215,8156.790167,8156.790167
2007/5/29,^TWII,2,3047000,8178.700195,8229.44043,8166.459961,8181.460487,8181.460487
2007/5/30,^TWII,3,3248600,8163.810059,8177.759766,8110.279785,8147.310221,8147.310221
2007/5/31,^TWII,4,4230600,8204.719727,8220.80957,8144.950195,8144.920581,8144.920581
2007/6/1,^TWII,5,4198400,8236.759766,8261.669922,8224.280273,8249.870395,8249.870395
2007/6/4,^TWII,1,4053200,8310.089844,8317.599609,8282.790039,8294.75988,8294.75988
2007/6/5,^TWII,2,4299400,8321.419922,8321.419922,8267.589844,8303.960042,8303.960042
2007/6/6,^TWII,3,4775800,8330.719727,8376.969727,8313.589844,8314.649456,8314.649456
2007/6/7,^TWII,4,3844000,8298.969727,8368.55957,8263.610352,8355.229387,8355.229387
2007/6/8,^TWII,5,4241600,8288.259766,8308.450195,8279.959961,8300.679781,8300.679781
2007/6/11,^TWII,1,4133600,8351.030273,8359.75,8328.610352,8338.849564,8338.849564
2007/6/12,^TWII,2,4774400,8371.700195,8396.219727,8345.009766,8370.229332,8370.229332
2007/6/13,^TWII,3,4398600,8388.490234,8388.490234,8336.530273,8346.359302,8346.359302
2007/6/14,^TWII,4,4853400,8421.209961,8476.129883,8409,8450.689001,8450.689001
2007/6/15,^TWII,5,5280000,8519.379883,8578.330078,8511.070312,8573.608476,8573.608476
2007/6/20,^TWII,3,6320400,8651.259766,8761.879883,8636.469727,8755.848047,8755.848047
2007/6/21,^TWII,4,5581200,8789.089844,8871.719727,8722.150391,8851.95805,8851.95805
2007/6/22,^TWII,5,5979200,8879.990234,8884.030273,8799.290039,8846.357484,8846.357484
2007/6/25,^TWII,1,6503800,8882.299805,8985.929688,8882.299805,8939.157928,8939.157928
2007/6/26,^TWII,2,5709600,8965.820312,8983.959961,8856.290039,8865.717765,8865.717765
2007/6/27,^TWII,3,5225800,8862.290039,8887.879883,8820.679688,8844.18757,8844.18757
2007/6/28,^TWII,4,5698600,8914.69043,8914.69043,8841.959961,8892.797745,8892.797745
2007/6/29,^TWII,5,5464800,8932.179688,8932.950195,8849.040039,8883.177663,8883.177663
2007/7/2,^TWII,1,5468400,8903.769531,8939.490234,8849.349609,8939.457731,8939.457731
2007/7/3,^TWII,2,6580400,8983.240234,9019.929688,8977.089844,8996.167486,8996.167486
2007/7/4,^TWII,3,7220200,9069.320312,9112.740234,9034.5,9068.947495,9068.947495
2007/7/5,^TWII,4,7038200,9114.05957,9148.780273,9086.19043,9148.74701,9148.74701
2007/7/6,^TWII,5,7483000,9169.55957,9199.660156,9118.259766,9188.276163,9188.276163
2007/7/9,^TWII,1,8013400,9246.44043,9369.839844,9239.200195,9369.805776,9369.805776
2007/7/10,^TWII,2,7632600,9404.759766,9404.759766,9306.620117,9384.696347,9384.696347
2007/7/11,^TWII,3,8176800,9322.69043,9341.320312,9263.259766,9290.916415,9290.916415
2007/7/12,^TWII,4,8373600,9346.950195,9400.370117,9316.910156,9354.376145,9354.376145
2007/7/13,^TWII,5,8507000,9530.719727,9540.349609,9411.040039,9471.265368,9471.265368
2007/7/16,^TWII,1,8678600,9514.089844,9539.200195,9403.730469,9417.286072,9417.286072
2007/7/17,^TWII,2,7041800,9444.870117,9513.950195,9337.669922,9509.695892,9509.695892
2007/7/18,^TWII,3,9296000,9512.389648,9574.69043,9482.549805,9485.315122,9485.315122
2007/7/19,^TWII,4,8738400,9449.719727,9529.349609,9441.790039,9473.275126,9473.275126
2007/7/20,^TWII,5,7902400,9537.240234,9585.900391,9487.950195,9585.865537,9585.865537
2007/7/23,^TWII,1,7442400,9576.05957,9637.179688,9563.719727,9621.53533,9621.53533
2007/7/24,^TWII,2,9247000,9674.240234,9745.320312,9643.269531,9744.024142,9744.024142
2007/7/25,^TWII,3,8173600,9683.969727,9763.259766,9656.040039,9740.094469,9740.094469
2007/7/26,^TWII,4,10397800,9793.759766,9807.910156,9566.419922,9566.385139,9566.385139
2007/7/27,^TWII,5,9371200,9244.620117,9376.950195,9162.280273,9162.24696,9162.24696
2007/7/30,^TWII,1,7294800,9037.349609,9136.450195,8996.80957,9072.537326,9072.537326
2007/7/31,^TWII,2,7159400,9211.799805,9307.80957,9173.480469,9287.216233,9287.216233
2007/8/1,^TWII,3,8423400,9188.599609,9265.700195,8891.879883,8891.847553,8891.847553
2007/8/2,^TWII,4,7133200,9076.110352,9080.070312,8727.639648,8950.537769,8950.537769
2007/8/3,^TWII,5,5842800,9104.339844,9134.599609,9025.700195,9057.787379,9057.787379
2007/8/6,^TWII,1,4639600,8865.580078,8960.75,8856.910156,8941.697958,8941.697958
2007/8/7,^TWII,2,4858800,9068.040039,9068.830078,8862.30957,8862.277348,8862.277348
2007/8/8,^TWII,3,4875000,8961.120117,9099.459961,8938.540039,9099.426876,9099.426876
2007/8/9,^TWII,4,5712600,9213.469727,9219.019531,9140.469727,9182.566223,9182.566223
2007/8/10,^TWII,5,5535000,8870.269531,8969.30957,8870.269531,8931.277097,8931.277097
2007/8/13,^TWII,1,5061000,9030.820312,9030.929688,8913.400391,8938.92746,8938.92746
2007/8/14,^TWII,2,4770600,8952.540039,9023.259766,8840.259766,8910.957835,8910.957835
2007/8/15,^TWII,3,5640000,8782.049805,8808.589844,8561.019531,8593.008796,8593.008796
