pdate,weekday,column,open,high,low,close,adjclose,change,changePercent
2010/4/23,5,4027600,8021.709961,8030.109863,7996.77002,8004.890137,8004.861032,26.200196,0.003283772
2010/4/26,1,4437400,8107.220215,8168.470215,8093.140137,8158.140137,8158.110475,153.25,0.019144548
2010/4/27,2,3716000,8174.850098,8174.850098,8121.140137,8146.439941,8146.410322,-11.700196,-0.001434174
2010/4/28,3,4334800,7944.700195,8092.47998,7944.700195,8081.549805,8081.520421,-64.890136,-0.007965459
2010/4/29,4,4648600,8105.959961,8107.359863,8053.02002,8054.049805,8054.020521,-27.5,-0.003402813
2010/4/30,5,5150600,8116.390137,8163.939941,7999.279785,8004.25,8004.220897,-49.799805,-0.006183201
2010/5/3,1,3430400,7979.799805,8022.450195,7916.040039,7952.169922,7952.141009,-52.080078,-0.006506553
2010/5/4,2,3672800,8006.790039,8010.97998,7889.930176,7930.77002,7930.741184,-21.399902,-0.002691077
2010/5/5,3,4732200,7759.180176,7785.549805,7695.689941,7696.899902,7696.871917,-233.870118,-0.029488955
2010/5/6,4,4090600,7696.27002,7702.109863,7562.029785,7579.47998,7579.452422,-117.419922,-0.015255483
2010/5/7,5,4756000,7393.27002,7572.790039,7387.189941,7567.100098,7567.072585,-12.379882,-0.001633342
2010/5/10,1,3267400,7610.879883,7664.72998,7577.310059,7664.72998,7664.702112,97.629882,0.012901889
2010/5/11,2,3875600,7718.169922,7743.410156,7608.439941,7608.439941,7608.412278,-56.290039,-0.007344034
2010/5/12,3,2929200,7663.339844,7674.52002,7596.209961,7602.700195,7602.672553,-5.739746,-0.000754392
2010/5/13,4,3779600,7703.47998,7787.319824,7687.549805,7770.569824,7770.541571,167.869629,0.022080264
2010/5/14,5,2810200,7735.600098,7772.540039,7725.819824,7772.129883,7772.101624,1.560059,0.000200765
2010/5/17,1,3083600,7697.790039,7697.790039,7574.060059,7598.720215,7598.692587,-173.409668,-0.022311731
2010/5/18,2,2829800,7630.100098,7637.990234,7560.890137,7585.299805,7585.272225,-13.42041,-0.001766141
2010/5/19,3,3417800,7527.620117,7588.089844,7467.200195,7559.160156,7559.132672,-26.139649,-0.003446093
2010/5/20,4,3058800,7557.169922,7557.169922,7424.430176,7424.430176,7424.403181,-134.72998,-0.017823406
2010/5/21,5,3918400,7229.169922,7277.930176,7164.209961,7237.709961,7237.683645,-186.720215,-0.025149434
2010/5/24,1,2518600,7296.149902,7344.919922,7269.810059,7322.72998,7322.703356,85.020019,0.011746812
2010/5/25,2,3914000,7238.160156,7241.839844,7032.399902,7086.370117,7086.344352,-236.359863,-0.032277561
2010/5/26,3,3536200,7161.399902,7174.379883,7079.850098,7167.350098,7167.324038,80.979981,0.011427569
2010/5/27,4,3097400,7139.450195,7254.680176,7105.109863,7243.160156,7243.133821,75.810058,0.010577139
2010/5/28,5,3575800,7338.77002,7364.009766,7271.299805,7295.319824,7295.293299,52.159668,0.007201231
2010/5/31,1,2443000,7312.259766,7373.97998,7292.540039,7373.97998,7373.95317,78.660156,0.010782277
2010/6/1,2,2518000,7327.009766,7348.560059,7276.52002,7289.330078,7289.303575,-84.649902,-0.011479541
2010/6/2,3,2794200,7252.790039,7304.129883,7159.75,7195.709961,7195.683798,-93.620117,-0.012843446
2010/6/3,4,2820800,7322.509766,7361.700195,7309.459961,7360.279785,7360.253024,164.569824,0.022870547
2010/6/4,5,2484600,7377.560059,7377.560059,7337.350098,7344.589844,7344.56314,-15.689941,-0.002131704
2010/6/7,1,2801400,7139.759766,7172.299805,7085.549805,7157.830078,7157.804053,-186.759766,-0.025428209
2010/6/8,2,2772200,7142.310059,7179.140137,7128.919922,7151.990234,7151.964231,-5.839844,-0.000815868
2010/6/9,3,3194200,7166.189941,7193.040039,7048.600098,7071.669922,7071.64421,-80.320312,-0.011230484
2010/6/10,4,2467200,7134.160156,7182.990234,7085.339844,7181.77002,7181.743907,110.100098,0.015569179
2010/6/11,5,3280800,7302.970215,7321.600098,7273.700195,7299.490234,7299.463694,117.720214,0.016391532
2010/6/14,1,2681000,7372.930176,7393.410156,7347.22998,7387.399902,7387.373043,87.909668,0.012043261
2010/6/15,2,2928800,7388.569824,7489.680176,7364.339844,7454.060059,7454.032957,66.660157,0.009023494
2010/6/17,4,3259000,7503.120117,7534.060059,7481.720215,7515.779785,7515.752459,61.719726,0.008280015
2010/6/18,5,2359000,7538.549805,7538.549805,7459.930176,7493.109863,7493.082619,-22.669922,-0.00301631
2010/6/21,1,3884600,7595.930176,7645.709961,7562.25,7635.560059,7635.532297,142.450196,0.019010824
2010/6/22,2,2901200,7630.640137,7639.660156,7610.620117,7612.680176,7612.652497,-22.879883,-0.00299649
2010/6/23,3,2991200,7576.290039,7615.439941,7549.97998,7582.149902,7582.122335,-30.530274,-0.00401045
2010/6/24,4,3013000,7601.720215,7607.629883,7567.959961,7589.890137,7589.862541,7.740235,0.00102085
2010/6/25,5,3368200,7509.720215,7537.370117,7463.290039,7474.709961,7474.682784,-115.180176,-0.015175473
2010/6/28,1,3169800,7507.149902,7536.609863,7489.549805,7500.790039,7500.762767,26.080078,0.003489109
2010/6/29,2,3366600,7554.779785,7584.810059,7423.569824,7423.569824,7423.542833,-77.220215,-0.010294944
2010/6/30,3,3332000,7277.390137,7337.319824,7255.089844,7329.370117,7329.343468,-94.199707,-0.012689273
2010/7/1,4,3086400,7326.890137,7327.399902,7251.600098,7254.060059,7254.033684,-75.310058,-0.010275106
2010/7/2,5,3677600,7285.009766,7378.77002,7285.009766,7330.740234,7330.713581,76.680175,0.010570656
2010/7/5,1,3403400,7351.180176,7447.180176,7351.180176,7439.959961,7439.93291,109.219727,0.014898867
2010/7/6,2,4087000,7385.330078,7548.47998,7382.370117,7548.47998,7548.452535,108.520019,0.014586103
2010/7/7,3,3765400,7560.220215,7565.370117,7517.680176,7534.459961,7534.432567,-14.020019,-0.00185733
2010/7/8,4,4278000,7612.709961,7622.459961,7583.359863,7608.850098,7608.822433,74.390137,0.00987332
2010/7/9,5,3585200,7644.109863,7652.549805,7599.839844,7647.25,7647.222195,38.399902,0.005046742
2010/7/12,1,3604800,7674.259766,7705.109863,7636.810059,7639.549805,7639.522028,-7.700195,-0.001006923
2010/7/13,2,3037600,7664.709961,7671.47998,7587.870117,7597.419922,7597.392299,-42.129883,-0.005514708
2010/7/14,3,4078000,7688.819824,7720.629883,7683.830078,7714.509766,7714.481717,117.089844,0.01541179
2010/7/15,4,3892600,7699.490234,7732.310059,7681.870117,7704.52002,7704.492007,-9.989746,-0.001294929
2010/7/16,5,4754200,7717.240234,7719.049805,7660.759766,7664.569824,7664.541957,-39.950196,-0.005185293
2010/7/19,1,3152200,7602.680176,7666.580078,7596.259766,7649.830078,7649.802264,-14.739746,-0.001923102
2010/7/20,2,3555000,7678.890137,7730.879883,7638.490234,7712.029785,7712.001745,62.199707,0.008130861
2010/7/21,3,3832000,7742.47998,7752.799805,7678.299805,7701.290039,7701.262038,-10.739746,-0.001392597
2010/7/22,4,3409400,7699.359863,7718.919922,7665.779785,7666.339844,7666.31197,-34.950195,-0.004538226
2010/7/23,5,4402800,7747.029785,7782.02002,7739.040039,7761.220215,7761.191996,94.880371,0.012376228
2010/7/26,1,3916600,7787.069824,7807.069824,7765.680176,7787.450195,7787.421881,26.22998,0.003379621
2010/7/27,2,3609200,7806.25,7806.25,7748.009766,7748.009766,7747.981595,-39.440429,-0.005064614
2010/7/28,3,4175400,7736.589844,7786.22998,7726.399902,7784.810059,7784.781754,36.800293,0.004749645
2010/7/29,4,4541000,7778.740234,7799.569824,7738.47998,7798.990234,7798.961878,14.180175,0.001821518
2010/7/30,5,4154600,7765.25,7781.240234,7731.189941,7760.629883,7760.601666,-38.360351,-0.00491863
2010/8/2,1,5231200,7829.189941,7917.950195,7829.189941,7911.680176,7911.65141,151.050293,0.019463664
2010/8/3,2,5229600,7961.680176,7970.580078,7915.830078,7957.529785,7957.500853,45.849609,0.00579518
2010/8/4,3,4822400,7960.299805,7978.160156,7938.919922,7972.660156,7972.631169,15.130371,0.00190139
2010/8/5,4,6156600,8010.069824,8018.740234,7921.97998,7936.850098,7936.82124,-35.810058,-0.004491607
2010/8/6,5,4304800,7938.089844,7963.299805,7922.290039,7963.299805,7963.270851,26.449707,0.003332519
2010/8/9,1,4990400,7974.669922,8040.939941,7971.189941,8034.490234,8034.461022,71.190429,0.008939815
2010/8/10,2,5258800,8054.290039,8054.290039,7975.379883,7976.740234,7976.711232,-57.75,-0.007187762
2010/8/11,3,4870400,7923.569824,7956.899902,7869.52002,7895.029785,7895.00108,-81.710449,-0.010243589
2010/8/12,4,4390000,7789.459961,7837.379883,7776.660156,7829.790039,7829.761571,-65.239746,-0.008263395
2010/8/13,5,4814200,7845.97998,7906.350098,7830.459961,7891.580078,7891.551385,61.790039,0.00789166
2010/8/16,1,4424600,7884.279785,7941.220215,7850.129883,7941.220215,7941.191341,49.640137,0.006290266
2010/8/17,2,5046000,7962.700195,7973.149902,7931.089844,7931.089844,7931.061007,-10.130371,-0.001275669
2010/8/18,3,5324400,7978.52002,7984.569824,7897.180176,7924.100098,7924.071287,-6.989746,-0.00088131
2010/8/19,4,4969400,7925.47998,7948.72998,7886.72998,7928.939941,7928.911113,4.839843,0.000610775
2010/8/20,5,4005400,7915.160156,7941.609863,7905.009766,7927.310059,7927.281236,-1.629882,-0.000205561
2010/8/23,1,4635000,7938.209961,8013.120117,7924.100098,7975.930176,7975.901176,48.620117,0.006133243
2010/8/24,2,4714600,7983.620117,7990.490234,7940.640137,7940.640137,7940.611265,-35.290039,-0.004424567
2010/8/25,3,5725600,7889.569824,7889.569824,7736.97998,7736.97998,7736.95185,-203.660157,-0.025647826
2010/8/26,4,4425200,7743.319824,7758.140137,7666.509766,7689.740234,7689.712275,-47.239746,-0.006105709
2010/8/27,5,3458600,7702.589844,7722.910156,7662.22998,7722.910156,7722.882077,33.169922,0.00431353
2010/8/30,1,3380800,7797.259766,7806.910156,7737.279785,7741.200195,7741.172049,18.290039,0.002368283
2010/8/31,2,4190400,7669.310059,7687.470215,7577.100098,7616.279785,7616.252093,-124.92041,-0.016137086
2010/9/1,3,3612200,7643.609863,7679.430176,7625.720215,7668.25,7668.222119,51.970215,0.00682357
2010/9/2,4,4080600,7764.799805,7780.529785,7715.310059,7720.819824,7720.791752,52.569824,0.006855518
2010/9/3,5,4494800,7770.930176,7830.209961,7770.930176,7830.209961,7830.181491,109.390137,0.014168202
2010/9/6,1,4269000,7879.700195,7902.560059,7841.830078,7890.950195,7890.921505,60.740234,0.007757165
2010/9/7,2,4480400,7914.379883,7922.069824,7876.669922,7884.399902,7884.371236,-6.550293,-0.000830102
2010/9/8,3,4209200,7866.350098,7898.759766,7824.649902,7851.310059,7851.281512,-33.089843,-0.004196875
2010/9/9,4,4295800,7901.830078,7903.470215,7817.870117,7835.540039,7835.51155,-15.77002,-0.002008585
2010/9/10,5,4179400,7900.560059,7911.660156,7859.330078,7890.109863,7890.081176,54.569824,0.006964399
2010/9/13,1,5166600,7961.97998,8091.299805,7946.97998,8091.299805,8091.270386,201.189942,0.025499004
2010/9/14,2,4819400,8121.680176,8132.600098,8081.790039,8132.600098,8132.570528,41.300293,0.005104284
2010/9/15,3,4851200,8152.629883,8163.819824,8113.970215,8163.819824,8163.790142,31.219726,0.003838837
2010/9/16,4,4603800,8174.850098,8182.799805,8099.75,8099.75,8099.72055,-64.069824,-0.00784802
2010/9/17,5,5165000,8150.939941,8197.820312,8134.299805,8158.330078,8158.300415,58.580078,0.007232332
2010/9/20,1,4425800,8174.879883,8195.740234,8161.819824,8186.959961,8186.930194,28.629883,0.003509282
2010/9/21,2,4656400,8249.599609,8251.419922,8177.399902,8196.400391,8196.370589,9.44043,0.001153106
2010/9/23,4,4565800,8201.679688,8223.219727,8154.970215,8202.540039,8202.510216,6.139648,0.000749066
2010/9/24,5,4142800,8182.160156,8190.959961,8129.209961,8166.620117,8166.590424,-35.919922,-0.004379122
2010/9/27,1,4624400,8239.110352,8240.860352,8189.379883,8191.540039,8191.510256,24.919922,0.003051436
2010/9/28,2,3635400,8201.80957,8211.419922,8173.259766,8189.439941,8189.410166,-2.100098,-0.000256374
2010/9/29,3,5151200,8241.650391,8286.929688,8218.75,8240.889648,8240.859686,51.449707,0.006282445
2010/9/30,4,4496600,8259.240234,8267.549805,8204.839844,8237.780273,8237.750322,-3.109375,-0.000377311
2010/10/1,5,3893000,8259.080078,8260.280273,8220.730469,8244.179688,8244.149713,6.399415,0.000776837
2010/10/4,1,5026400,8261.160156,8300.040039,8240.669922,8246.099609,8246.069628,1.919921,0.000232882
2010/10/5,2,4383800,8217.860352,8217.860352,8155.299805,8200.429688,8200.399872,-45.669921,-0.005538366
2010/10/6,3,5662000,8296.230469,8301.389648,8267.610352,8284.030273,8284.000154,83.600585,0.010194659
2010/10/7,4,5161200,8304.910156,8310.799805,8270.30957,8283.919922,8283.889803,-0.110351,-1.33E-05
2010/10/8,5,4236200,8306.320312,8309.910156,8232.019531,8244.19043,8244.160455,-39.729492,-0.004795977
2010/10/11,1,3743400,8277.780273,8277.780273,8165.200195,8176.759766,8176.730036,-67.430664,-0.008179174
2010/10/12,2,4025600,8176.700195,8180.390137,8058.589844,8090.220215,8090.1908,-86.539551,-0.0105836
2010/10/13,3,3692600,8116.689941,8143.189941,8067.870117,8106.660156,8106.630681,16.439941,0.002032076
2010/10/14,4,4537400,8181.509766,8252.200195,8178.339844,8215.450195,8215.420325,108.790039,0.013419835
2010/10/15,5,4791800,8216.870117,8242.769531,8184.290039,8205.299805,8205.269971,-10.15039,-0.001235525
2010/10/18,1,4396000,8209.389648,8209.389648,8057.120117,8060.540039,8060.510732,-144.759766,-0.017642228
2010/10/19,2,3176000,8044.899902,8074.680176,8018.310059,8046.22998,8046.200725,-14.310059,-0.001775323
2010/10/20,3,3668000,7993.430176,8131.189941,7992.810059,8124.620117,8124.590577,78.390137,0.009742468
2010/10/21,4,4223400,8135.569824,8171.490234,8109.790039,8131.22998,8131.200416,6.609863,0.00081356
2010/10/22,5,3782000,8169.509766,8174.029785,8148.259766,8168.060059,8168.03036,36.830079,0.00452946
2010/10/25,1,3311400,8204.009766,8307.589844,8199.490234,8306.980469,8306.950266,138.92041,0.017007761
2010/10/26,2,3161600,8336.950195,8353.860352,8319.009766,8343.230469,8343.200134,36.25,0.0043638
2010/10/27,3,2910600,8369.75,8372.519531,8285.730469,8291.040039,8291.009894,-52.19043,-0.006255422
2010/10/28,4,3361800,8315,8386.290039,8281.519531,8354.049805,8354.01943,63.009766,0.007599742
2010/10/29,5,2584200,8348.389648,8348.389648,8278.719727,8287.089844,8287.059713,-66.959961,-0.00801527
2010/11/1,1,3116000,8343.519531,8407.910156,8343.519531,8379.75,8379.719532,92.660156,0.011181266
2010/11/2,2,3004600,8380.05957,8390.099609,8344.759766,8344.759766,8344.729425,-34.990234,-0.00417557
2010/11/3,3,3449400,8394.530273,8398.299805,8273.469727,8293.900391,8293.870235,-50.859375,-0.006094768
2010/11/4,4,2705000,8321.360352,8367.19043,8317.860352,8357.849609,8357.819221,63.949218,0.007710391
2010/11/5,5,4335000,8444.80957,8458.469727,8420.650391,8449.339844,8449.309123,91.490235,0.010946624
2010/11/8,1,3672600,8473.660156,8473.660156,8416.200195,8430.580078,8430.549426,-18.759766,-0.002220264
2010/11/9,2,2671000,8430.700195,8457.410156,8421.129883,8445.629883,8445.599175,15.049805,0.001785145
2010/11/10,3,3159000,8457.089844,8471.570312,8425.240234,8450.629883,8450.599157,5,0.000592022
2010/11/11,4,2604800,8437.019531,8458.490234,8422.959961,8436.950195,8436.91952,-13.679688,-0.001618777
2010/11/12,5,2601400,8404.429688,8416.349609,8309.360352,8316.049805,8316.019569,-120.90039,-0.014329869
2010/11/15,1,2337600,8287.830078,8301.349609,8226.709961,8240.650391,8240.620429,-75.399414,-0.009066734
2010/11/16,2,2166200,8234.219727,8324.509766,8234.219727,8312.209961,8312.179739,71.55957,0.008683728
2010/11/17,3,2068400,8249.950195,8284.509766,8228.240234,8255.540039,8255.510023,-56.669922,-0.006817672
2010/11/18,4,1930800,8285.549805,8286.919922,8238.769531,8283.450195,8283.420078,27.910156,0.003380779
2010/11/19,5,2313000,8344.660156,8372.160156,8283.269531,8306.120117,8306.089917,22.669922,0.002736773
2010/11/22,1,2074600,8343.320312,8391.25,8334.419922,8374.910156,8374.879706,68.790039,0.00828185
2010/11/23,2,2436200,8388.259766,8396.490234,8323.80957,8328.629883,8328.599601,-46.280273,-0.005526062
2010/11/24,3,2207400,8277.330078,8337.19043,8277.330078,8297.049805,8297.019638,-31.580078,-0.003791749
2010/11/25,4,2383800,8337.900391,8355.389648,8330.919922,8349.990234,8349.959875,52.940429,0.006380633
2010/11/26,5,2532000,8371.269531,8371.269531,8312.150391,8312.150391,8312.120169,-37.839843,-0.004531723
2010/11/29,1,2661400,8399.769531,8401.419922,8331.509766,8367.169922,8367.1395,55.019531,0.006619169
2010/11/30,2,3732200,8384.639648,8443.379883,8363.969727,8372.480469,8372.450027,5.310547,0.000634689
2010/12/1,3,4202800,8430.599609,8520.110352,8428.639648,8520.110352,8520.079373,147.629883,0.017632753
2010/12/2,4,4731800,8598.009766,8641.129883,8572.650391,8585.769531,8585.738314,65.659179,0.007706377
2010/12/3,5,3710800,8630.879883,8659.620117,8618.259766,8624.009766,8623.97841,38.240235,0.004453909
2010/12/6,1,3623200,8675.450195,8718.530273,8675.450195,8702.230469,8702.198828,78.220703,0.009070108
2010/12/7,2,3208800,8716,8716,8654.490234,8704.389648,8704.358,2.159179,0.000248118
2010/12/8,3,3183800,8727.879883,8729.700195,8683.980469,8703.790039,8703.758393,-0.599609,-6.89E-05
2010/12/9,4,4398800,8769.339844,8782.820312,8736.769531,8753.839844,8753.808016,50.049805,0.005750346
2010/12/10,5,3880200,8740.709961,8744.669922,8684.049805,8718.830078,8718.798377,-35.009766,-0.003999361
2010/12/13,1,3237800,8748.639648,8764.509766,8736.540039,8736.589844,8736.558079,17.759766,0.002036944
2010/12/14,2,3574600,8771.900391,8789.25,8717.530273,8740.429688,8740.397908,3.839844,0.000439513
2010/12/15,3,3622600,8755.320312,8756.709961,8698.410156,8756.709961,8756.678123,16.280273,0.00186264
2010/12/16,4,3719600,8770.740234,8797.980469,8767.44043,8782.200195,8782.168264,25.490234,0.002910937
2010/12/17,5,4232000,8828.049805,8860.379883,8817.509766,8817.900391,8817.86833,35.700196,0.004065063
2010/12/20,1,3183800,8861.089844,8861.089844,8740.299805,8768.719727,8768.687845,-49.180664,-0.005577367
2010/12/21,2,2753200,8802.860352,8827.790039,8772.589844,8827.790039,8827.757942,59.070312,0.006736481
2010/12/22,3,3464800,8847.269531,8865.419922,8834.320312,8860.490234,8860.458019,32.700195,0.003704233
2010/12/23,4,4002600,8891.410156,8914.339844,8874.870117,8898.870117,8898.837762,38.379883,0.004331576
2010/12/24,5,3616800,8910.610352,8911.410156,8861.009766,8861.099609,8861.067391,-37.770508,-0.004244416
2010/12/27,1,3458600,8866.669922,8908.419922,8828.669922,8892.30957,8892.277239,31.209961,0.003522132
2010/12/28,2,3177200,8919.259766,8919.259766,8839.830078,8870.759766,8870.727513,-21.549804,-0.00242342
2010/12/29,3,4915200,8878.099609,8893.139648,8844.669922,8866.349609,8866.317372,-4.410157,-0.000497157
2010/12/30,4,3983000,8883.209961,8920.790039,8871.070312,8907.910156,8907.877768,41.560547,0.004687447
2010/12/31,5,4857800,8936.110352,8990.379883,8932.639648,8972.5,8972.467377,64.589844,0.007250841
2011/1/3,1,5067400,9039.629883,9041.320312,8994.5,9025.299805,9025.26699,52.799805,0.005884626
2011/1/4,2,5270400,9045.110352,9046.179688,8988.580078,8997.19043,8997.157717,-28.109375,-0.003114509
2011/1/5,3,5796600,9014.320312,9027.160156,8812.360352,8846.30957,8846.277406,-150.88086,-0.016769775
2011/1/6,4,4362200,8866.230469,8883.209961,8813.629883,8883.209961,8883.177663,36.900391,0.004171275
2011/1/7,5,4500800,8905.25,8907.110352,8738.929688,8782.719727,8782.687794,-100.490234,-0.011312379
2011/1/10,1,2885200,8798.049805,8817.879883,8762.5,8817.879883,8817.847822,35.160156,0.004003333
2011/1/11,2,3573400,8810.769531,8935.269531,8794.769531,8931.360352,8931.327878,113.480469,0.01286936
2011/1/12,3,3922200,8992.009766,9000.780273,8955.469727,8965,8964.967404,33.639648,0.003766464
2011/1/13,4,3951000,9034.169922,9034.169922,8948.230469,8975.580078,8975.547444,10.580078,0.001180154
2011/1/14,5,2756200,8985.339844,8998.139648,8937.5,8972.509766,8972.477143,-3.070312,-0.000342074
2011/1/17,1,3579600,8998.889648,9006.360352,8921.19043,8925.089844,8925.057393,-47.419922,-0.005285023
2011/1/18,2,3723200,8889.839844,9003.450195,8887.030273,8988,8987.967321,62.910156,0.007048686
2011/1/19,3,3935000,9023.299805,9092.280273,9005.769531,9086.019531,9085.986496,98.019531,0.0109056
2011/1/20,4,3066400,9059.799805,9063.519531,9017.799805,9022.169922,9022.137118,-63.849609,-0.007027237
2011/1/21,5,3170400,8935.290039,8980.540039,8892.269531,8954.379883,8954.347326,-67.790039,-0.007513718
2011/1/24,1,2580000,8983.589844,8993.55957,8927.490234,8947.790039,8947.757506,-6.589844,-0.000735935
2011/1/25,2,2925600,9001.740234,9032.299805,8991.389648,8991.389648,8991.356957,43.599609,0.004872668
2011/1/26,3,3204800,9010.410156,9072.759766,9009.179688,9055.589844,9055.556919,64.200196,0.007140186
2011/1/27,4,3296800,9093.540039,9126.929688,9092.969727,9102.330078,9102.296983,46.740234,0.005161479
2011/1/28,5,3372600,9122.160156,9154.929688,9095.709961,9145.349609,9145.316358,43.019531,0.004726211
2011/2/8,2,3854200,9220.69043,9220.69043,9085.410156,9111.459961,9111.426833,-33.889648,-0.00370567
2011/2/9,3,3537600,9107.959961,9129.879883,8992.639648,9006.820312,9006.787565,-104.639649,-0.0114844
2011/2/10,4,3685600,8962.070312,8979.349609,8836.55957,8836.55957,8836.527442,-170.260742,-0.018903535
2011/2/11,5,4563000,8842.410156,8842.410156,8574.650391,8609.860352,8609.829047,-226.699218,-0.025654692
2011/2/14,1,3074000,8666.610352,8715.969727,8626.660156,8685.469727,8685.438147,75.609375,0.008781719
2011/2/15,2,3209400,8679.120117,8753.049805,8565.049805,8721.929688,8721.897976,36.459961,0.004197811
2011/2/16,3,2959800,8740.320312,8767.089844,8702.80957,8712.959961,8712.928282,-8.969727,-0.001028411
2011/2/17,4,3118400,8738.709961,8745.650391,8669.769531,8683.879883,8683.848309,-29.080078,-0.003337566
2011/2/18,5,3326600,8763.69043,8874.5,8763.69043,8843.839844,8843.807689,159.959961,0.018420333
2011/2/21,1,2736800,8867.160156,8867.160156,8797.25,8839.219727,8839.187588,-4.620117,-0.000522411
2011/2/22,2,3728400,8744.80957,8744.80957,8613.339844,8673.669922,8673.638385,-165.549805,-0.018729007
2011/2/23,3,3337800,8604.320312,8673.200195,8521.25,8528.94043,8528.909419,-144.729492,-0.016686073
2011/2/24,4,2738400,8561.160156,8633.240234,8541.639648,8541.639648,8541.608592,12.699218,0.001488956
2011/2/25,5,3641600,8597.870117,8635.040039,8470.089844,8599.650391,8599.619123,58.010743,0.006791523
2011/3/1,2,2811800,8611.790039,8734.240234,8611.790039,8727.55957,8727.527838,127.909179,0.014873765
2011/3/2,3,2677400,8675.370117,8709.570312,8619.900391,8619.900391,8619.86905,-107.659179,-0.012335542
2011/3/3,4,3099000,8661.629883,8758.889648,8661.629883,8738.370117,8738.338345,118.469726,0.013743747
2011/3/4,5,3112800,8815.519531,8829.230469,8771.889648,8784.400391,8784.368452,46.030274,0.005267604
2011/3/7,1,2288200,8769.870117,8769.870117,8706.379883,8713.790039,8713.758357,-70.610352,-0.008038153
2011/3/8,2,2487400,8692.099609,8768.30957,8692.099609,8747.75,8747.718194,33.959961,0.003897266
2011/3/9,3,2811200,8810.349609,8824.410156,8730.740234,8750.019531,8749.987717,2.269531,0.000259442
2011/3/10,4,2763000,8754.410156,8754.410156,8635.75,8642.900391,8642.868966,-107.11914,-0.01224216
2011/3/11,5,2422200,8566.910156,8593.709961,8513.509766,8567.820312,8567.789161,-75.080079,-0.008686908
2011/3/14,1,3309000,8616.290039,8616.290039,8395.110352,8520.019531,8519.988553,-47.800781,-0.005579106
2011/3/15,2,4871800,8493.830078,8519.900391,8070.52002,8234.780273,8234.750333,-285.239258,-0.033478709
2011/3/16,3,3250800,8317.379883,8372.019531,8257.080078,8324.580078,8324.549811,89.799805,0.010904942
2011/3/17,4,3048000,8190.5,8282.69043,8150.72998,8282.69043,8282.660315,-41.889648,-0.005032043
2011/3/18,5,3085400,8343.790039,8399.169922,8312.879883,8394.75,8394.719478,112.05957,0.013529368
2011/3/21,1,2464000,8421.660156,8508.200195,8394.219727,8467.709961,8467.679173,72.959961,0.008691142
2011/3/22,2,2781400,8523.269531,8552.820312,8508.040039,8508.040039,8508.009105,40.330078,0.004762808
2011/3/23,3,2474600,8529.929688,8551.120117,8481.959961,8545.080078,8545.049009,37.040039,0.004353534
2011/3/24,4,2431800,8589.709961,8603.429688,8550.599609,8576.400391,8576.369208,31.320313,0.003665304
2011/3/25,5,2449400,8645.370117,8658.049805,8587.839844,8610.389648,8610.358342,33.989257,0.003963115
2011/3/28,1,1942800,8587.990234,8604.240234,8549.259766,8553.05957,8553.028472,-57.330078,-0.006658244
2011/3/29,2,2214000,8538.44043,8596.570312,8522.570312,8596.570312,8596.539056,43.510742,0.005087155
2011/3/30,3,2544000,8605.830078,8671.589844,8605.830078,8646.30957,8646.278133,49.739258,0.005785942
2011/3/31,4,2411400,8683.69043,8685.44043,8608.049805,8683.299805,8683.268233,36.990235,0.004278153
2011/4/1,5,1912600,8697.839844,8705.129883,8654.400391,8705.129883,8705.098232,21.830078,0.00251403
2011/4/6,3,2992600,8772.129883,8860.019531,8767.209961,8851.980469,8851.948284,146.850586,0.016869431
2011/4/7,4,2638400,8884.839844,8901.719727,8828.919922,8901.719727,8901.687361,49.739258,0.005618998
2011/4/8,5,3122600,8904.44043,8929.05957,8862.490234,8894.540039,8894.5077,-7.179688,-0.000806551
2011/4/11,1,2322000,8922.75,8922.75,8836.379883,8880.269531,8880.237244,-14.270508,-0.001604412
2011/4/12,2,2297200,8839.219727,8839.219727,8708.860352,8732.589844,8732.558093,-147.679687,-0.016630091
2011/4/13,3,2134800,8727.950195,8780.200195,8700.080078,8780.200195,8780.168272,47.610351,0.005452031
2011/4/14,4,2277200,8787.75,8835.389648,8772.299805,8802.730469,8802.698463,22.530274,0.002566032
2011/4/15,5,2372400,8828.629883,8834.070312,8716.700195,8718.120117,8718.088419,-84.610352,-0.00961183
2011/4/18,1,2042400,8752.55957,8764.650391,8703.110352,8714.480469,8714.448784,-3.639648,-0.000417481
2011/4/19,2,2233000,8643.400391,8658.969727,8592.230469,8638.549805,8638.518396,-75.930664,-0.00871316
2011/4/20,3,2643200,8704.480469,8813.280273,8698.969727,8813.280273,8813.248229,174.730468,0.020226829
2011/4/21,4,3689400,8893.070312,8992.080078,8892.05957,8957.650391,8957.617822,144.370118,0.016380974
2011/4/22,5,2776600,8980.429688,8992.669922,8956.070312,8969.429688,8969.397076,11.779297,0.001314999
2011/4/25,1,2696800,9015.910156,9037.089844,8950.75,8950.75,8950.717456,-18.679688,-0.002082595
2011/4/26,2,2392200,8894.009766,8966.860352,8866.740234,8948.139648,8948.107114,-2.610352,-0.000291635
2011/4/27,3,3110000,9012.280273,9060.5,9012.280273,9049.25,9049.217098,101.110352,0.011299595
2011/4/28,4,3087000,9088.969727,9099.75,9021.360352,9040.769531,9040.73666,-8.480469,-0.000937146
2011/4/29,5,3385400,9050.490234,9058.780273,8943.990234,9007.870117,9007.837366,-32.899414,-0.003639006
